10  2.989e-010
7.0 3.048e-010
6.0 3.052e-010
5.0 3.090e-010
4.5 3.119e-010
4.0 3.142e-010
3.8 3.139e-010
3.2 3.159e-010
2.0 3.244e-010
1.0 3.290e-010
0.8 3.392e-010
0.4 3.445e-010
0.2 3.510e-010
