10  2.897e-010
7.0 2.943e-010
6.0 2.956e-010
5.0 3.004e-010
4.5 3.013e-010
4.0 3.175e-010
3.8 3.209e-010
3.2 3.261e-010
2.0 3.347e-010
1.0 3.452e-010
0.8 3.498e-010
0.4 3.564e-010
0.2 3.563e-010
0.1 3.619e-010
